ID,title,types,premium,lon,lat,metro_cat,metro,tel,rating,ratingCount,reviewCount,address,timing,description,site
5339375240c088b47f8b49cc,Итальянская парикмахерская SAVOCA на улице Большая Серпуховская,beauty,True,37.624764,55.725297,"Серпуховская,Добрынинская",Серпуховская,74954888919,4.3,105,57,"Москва,  Большая Серпуховская улица,  30 строение 3",ежедневно: 10:00 - 22:00,"      Итальянский салон «Savoca» – это царство красоты, комфорта и роскоши. Это уютный уголок в сицилийском стиле. Ближайшая станция метро «Серпуховская» находится всего в паре минут от метро.Персонал итальянской парикмахерской обладает самой высокой квалификацией и большим опытом работы, проходит постоянные стажировки у лучших бьюти-тренеров России и мира. Мастера имеют свою специализацию, что позволяет обеспечить индивидуальный подход к каждому клиенту. К услугам посетителей различные виды парикмахерских и маникюрных услуг, косметология и макияж, лечебные процедуры для волос. В парикмахерской «Savoca» постоянно проводятся различные акции на самые популярные процедуры, а также существует система скидок для постоянных клиентов.«Savoca» – искусство выглядеть привлекательно!    ",savoca-salon.ru
53a0970240c08838228b46dc,Лаборатория красоты Натальи Сухотиной - NS Lab на метро Серпуховская,beauty,True,37.628603999999996,55.726456999999996,"Серпуховская,Павелецкая,Добрынинская",Серпуховская,74997046513,3.7,115,26,"Москва,  улица Щипок,  2, на территории Банка «Терра»; 1 этаж",пн-сб: 10:00—21:00,"      Даже в Москве, городе, где всего вдоволь, в том числе и салонов красоты, студия NS Lab — явление необычное.  Большая удача оказаться здесь, так как в нашей студии вы найдете своего мастера по прическам, пирсингу, косметологии, ногтевому сервису. Здесь собрались профессионалы, которые любят свою работу.  Чтобы убедиться в этом, достаточно просто придти в студию, расположенную по адресу ул. Щипок, 2 на территории банка Терра.  Ассортимент услуг здесь по истине огромный: невероятные стрижки, креативное окрашивание с итальянским брендом Emmebi, удивительной прелести вечерние и коктейльные прически, изысканный маникюр и педикюр, смелый пирсинг, деликатный татуаж, бережные косметические процедуры, мезотерапия, плазмолифтинг, макияж к любому событию, консультация стилиста и врачей косметологов.  Интерьер студии сразу располагает к творчеству и вселяет уверенность в успехе. Стиль во всем — от двери до окон, много воздуха и света. Прекрасное обрамление для произведения, сотворенного совместными усилиями клиента и мастера.  Здешним мастерам можно действительно доверить свою внешность и здоровье: все имеют профильное образование, за плечами множество профессиональных семинаров, выигранных конкурсов, проведенных мастер-классов и огромный опыт.  Цены вполне соответствуют уровню заведения и заставляют относиться к нему с уважением.  NS Lab для тех, кто хочет открыть себя заново — новая красота в каждом человеке!                  ",zapravka-krasoty-salon.ru
5332685940c0889c488b4574,Клиника Медицина и Красота на метро Павелецкая,medical,True,37.633464000000004,55.731566,"Серпуховская,Павелецкая,Добрынинская",Павелецкая,74997056837,4.0,129,79,"Москва,  6-й Монетчиковский переулок,  19, вход с торца","ежедневно: 08:30 - 21:00ежедневно, без выходных","      Клиника «Медицина и Красота» — это место, где заботу о женской красоте начинают с заботы о женском здоровье.  Уютное здание в самом центре Москвы, в двух шагах от Садового кольца, рядом с метро Павелецкая.  Вас ожидает первоклассный сервис и высокий профессионализм.  Здесь работают акушеры-гинекологи высшей категории, дермато-косметологи с большим опытом работы, пластические хирурги, трихологи, сосудистые хирурги, специалисты по всем видам массажа (ручной, LPG, лимфодренажный, косметологический, коррекционный, восстановительный).  Врачи клиники оказывают помощь при самых разных заболеваниях — от тяжелого предменструального синдрома и сложных климактерических проявлений до хирургических операций по удалению миомы, кисты, от лечения половых инфекций до удаления новообразований кожи (липомы, базалиомы, невусы).  Гинекологический прием ведется по всем направлениям - терапевтическая, хирургическая гинекология, лазерная терапия, подготовка к беременности, ведение беременности с любого триместра с выдачей больничного листа и обменной карты, ведение осложненных беременностей, лечение при бесплодии.  При помощи пластической хирургии вы сможете избавиться от бородавок, липом, базалиом, вросших ногтей. Основные направления по коррекции внешности — блефаропластика, фейслифтинг, коррекция рубцов, шрамов и растяжек и многи другие процедуры. С его помощью вы сможете решить проблему гипердироза (повышенной потливости) за несколько сеансов (с помощью лазера или инъекций ботокса). Эффективная коррекция фигуры и веса проводится под контролем опытного диетолога-эндокринолога, кандидата медицинских наук. В подарок вас ждет бесплатная биоемпедансометрия с полной расшифровкой данных. Сосудистый хирург клиники поможет удалить сосудистые звездочки на лице и теле, справится с заболеваниями вен на ногах.  Профессиональный тирхолог проведет диагностику состояния кожи головы и волос и подберет правильный уход за волосами, назначит эффективное лечение. Дерматологи-косметологи клиники применяют все современные методики ухода за кожей лица и тела — аппаратные, инъекционные, ручные уходы, лазерная и электроэпиляции любых зон.  Клиника оснащена самым современным оборудованием из США, Италии, Израиля. Располагает полной линейкой лазерных аппаратов используемых в гинекологии, дерматологии, косметологии. Среди них фракционный лазер SMART XIDE DOT и DEKA SMARTEPIL, CANDELA GENTLEMAX PRO, вакуумно-роликовые массажеры LPG и Vela Shape, RF-оборудование, аппараты кавитации, миостимуляции и других аппаратов.                  ",meditsina-i-krasota.ru
5360128c40c08841498b49bc,"Студия красоты Искартес на улице Дубининская, 27 ст1",beauty,False,37.637533000000005,55.726015000000004,"Серпуховская,Павелецкая",Павелецкая,79773940437,4.9,84,20,"Москва,  Дубининская улица,  27с1, 1 этаж",ежедневно: 10:00 - 21:00,"      Студия красоты «Искартес» на Дубининской улице предложит вам ряд качественных услуг в области парикмахерского искусства и ногтевого сервиса.Здесь вы всегда сможете подобрать себе модную стрижку, укладку и оригинальное окрашивание по доступным ценам.Студией предусмотрены услуги и для самых юных модников.Также в вашем распоряжении уютный косметологический кабинет, где представлены такие процедуры, как эпиляция, чистка лица и уход за кожей.Студия открыта семь дней в неделю, возможна предварительная запись.Принимаем к оплате наличные, карты и оплата телефоном платежной системой PAYQR    ",iskartes-salon.obiz.ru
54c1bc8e3ae7f5ec1e8b456a,Студия маникюра Лены Лениной на метро Павелецкая,beauty,False,37.626404,55.726760999999996,"Серпуховская,Павелецкая,Добрынинская",Серпуховская,74996539517,4.7,60,6,"Москва,  Стремянный переулок,  37",ежедневно: 10:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив студию маникюра Лены Лениной (рейтинг на Zoon - 4.9), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   В кабинете маникюра вам смогут сделать маникюр, навести аккуратный педикюр, придать красивую форму ноготкам, выполнить процедуру аппаратного педикюра, укрепить ногти шеллаком, предоставить выбор огромной гаммы гель-лаков, аккуратно нарастить ногти, нарастить акриловые ноготки, нарастить ногти на гелевой основе, предложить индивидуальный дизайн ногтей, провести сеанс рефлексотерапии, поухаживать за вашими ручками с помощью спа. Цена услуги — от 299 рублей.   Цены здесь невысокие.   Студия маникюра располагается рядом со станцией метро Серпуховская, по адресу Стремянный переулок, 37. Часы работы с ежедневно: 10:00 - 22:00.     ",-
57ff1dc375b69c4b468b456a,Студия лазерной эпиляции и косметологии Нектарин на метро Добрынинская,beauty,False,37.623196,55.721265,"Серпуховская,Добрынинская,Шаболовская",Серпуховская,74954322310,4.4,35,1,"Москва,  Люсиновская улица,  41с1",ежедневно: 10:00 - 21:00,"      В нашей студии, Nectarin, всегда дружелюбная и теплая атмосфера, ведь мы как ни кто другой знаем какой деликатной процедурой является эпиляция, поэтому мы всегда создаем для наших клиентов уют и хорошее настроение!— Все процедуры проводят опытные специалисты дермато-косметологи! — Быстро, без боли, доступно каждому.— Минимальный список противопоказаний.— Не останется ожогов, пигментации, вросших волос.    ",epil-nectarin.ru/
52c0268f40c0886b7c8c1c3e,Студия наращивания волос Hair Woman,beauty,False,37.632296999999994,55.732783,"Серпуховская,Павелецкая,Третьяковская,Добрынинская",Павелецкая,79262776327,4.2,97,36,"Москва,  Монетчиковский 5-й переулок,  8/10, 1 этаж",ежедневно: 12:00 - 23:00,"      Прогресс парикмахерского искусства сделал процедуру наращивания волос доступной большинству женщин. Благодаря ей современным красоткам не надо ждать долгие годы, чтобы похвастаться красивыми и густыми локонами. Однако, не стоит забывать, что как и в любом другом деле, доверять манипуляции с вашими волосами лучше профессионалам.  Студия «HairWoman» предлагает услуги по наращиванию самого высокого качества. Нашими мастерами накоплен огромный опыт, поэтому мы гарантируем превосходный результат. В арсенале наших парикмахеров все виды наращивания волос, как ленточное, так и капсульное. Если вы еще не определились, какой из них предпочесть – мы подробно объясним отличия и поможем с выбором. Исходя из цвета, длины и структуры, наши мастера подберут волосы, максимально соответствующие вашим. Сама процедура наращивания в студии «HairWoman» занимает около часа – это наверняка оценят женщины, которые дорожат своим временем. Кроме того, адаптационную стрижку и обработку горячей бритвой перед наращиванием мы проводим совершенно бесплатно. И, самое главное, на проделанную работу мы даем 30-ти дневную гарантию и поддержку.  Также в нашей студии вы можете получить весь спектр парикмахерских, косметологических и маникюрных услуг. Мы с удовольствием поможем вам сделать яркую прическу для торжественного случая, пострижем вашего спутника, а если необходимо, и детей. Лицо и тело тоже не останутся без внимания – различные виды массажа, обертывания и пилинг позволят вам выглядеть и чувствовать себя на все сто. Студия «HairWoman» расположена в самом центре Москвы, в трех минутах от станции метро «Павелецкая». Приходите к нам, мы с удовольствием поможем сделать ваш образ ярким и запоминающимся!                  ",hairwoman-salon.ru
4fe6f4ad3c72dd870c00000c,Салон Красный остров на метро Павелецкая,beauty,False,37.630815133452,55.729173897685,"Серпуховская,Павелецкая,Добрынинская",Серпуховская,74959801161,4.5,22,6,"Москва,  Б. Строченовский пер.,  д. 7, 1 этаж, БЦ «Велка Плаза»",пн-сб: 10:00—21:00,"      Мастера салона красоты «Красный остров» предлагают следующие услуги: стильные стрижки, биоламинирование волос, профессиональное окрашивание, лечение волос, укладки свадебные и вечерние. Все мастера проходят постоянное обучение PAUL MITCHELL и LABLE COSMETIK.Кабинет ногтевого сервиса работает на немецкой лечебной косметике Gewoll. Здесь вы получите качественный уход, рекомендации по домашнему уходу, консультации по подбору косметики.Косметический кабинет салона красоты работает на основе французской косметики REMY LAURE. Косметологи салона помогут вам подобрать химические пилинги, инъекционные методики, мезотерапию, лимфодренажный массаж лица, восстанавливающие уходы, антивозрастные программы, лечение проблемной кожи.Салон красоты «Красный остров» обращает особое внимание своих клиентов на антицеллюлитные программы и ручной массаж тела (общий, антицеллюлитный, медовый, лимфодренажный).    ",red-island.ru
4f145fccf89c60510c0008a5,Имидж-лаборатория Персона на метро Добрынинская,beauty,False,37.625945,55.730624,"Серпуховская,Павелецкая,Добрынинская,Полянка",Добрынинская,74959532916,3.9,86,26,"Москва,  ул. Пятницкая,  д. 73",ежедневно: 09:00 - 22:00,"      «Персона» – первый в стране ЭКО-салон. Мы используем только натуральную косметику высшего класса фирмы Davines. В салоне красоты работают мастера парикмахерского искусства и ногтевого сервиса, профессиональные стилисты и косметологи. Мы ищем к каждому нашему клиенту индивидуальный подход и предлагаем подходящую программу по уходу и преображению.  ЭКО-салон «Персона» — это огромный выбор самых современных стрижек и укладок, инновационный подход к окрашиванию волос, все виды маникюра и педикюра, косметологический кабинет, где можно пройти процедуры чистки лица и тела, эпиляции и многие другие. В «Персоне» вы можете попробовать несколько видов массажа, который не просто расслабит вас после тяжелого дня, но и поможет справиться с такими проблемами, как лишний вес и целлюлит. В вашем распоряжении услуги ногтевого сервиса от spa до наращивания и гель-лака.  Салон красоты «Персона» работает не только для женщин. Мы ждем и представителей сильного пола. Здесь вам предложат ультра-модные и классические мужские стрижки, а также специальный мужской маникюр или педикюр.  Мастера салона «Персона» работают только с производителями косметики премиум-класса. Мы гарантируем качественный уход и результат, который понравится даже самому взыскательному клиенту. Вы обязательно останетесь довольны.  Что такое ЭКО-салон красоты?  Натуральная косметика, забота об окружающей среде, здоровый способ сделать вас красивыми, безопасные процедуры.                  ",centr-persona.ru
53a096fa40c08838228b45fe,Салон красоты и стиля ОНА в Замоскворечье,beauty,False,37.618463,55.721498,"Серпуховская,Добрынинская,Шаболовская",Шаболовская,74995583909,4.8,10,7,"Москва,  Мытная,  7 ст1",ежедневно: 09:00 - 21:00,"      Салон красоты и стиля «ОНА» (в переводе с французского «Elle») — уютный и модный уголок красоты.  Мы рады вам предложить следующие услуги:  Парикмахерские: стрижки, прически, окрашивание, лечение и уход за волосами; Ногтевой сервис: маникюр, педикюр, наращивание ногтей, дизайн, моделирование; Эстетическая косметология, программы по уходу за кожей лица и тела, массаж; Аппаратная косметология, применение инъекционных методик, мезотерапия; Бутик. Салон красоты и стиля «ОНА» (в переводе с французского «ELLE») работает только с высококачественными профессиональными препаратами KYDRA, Brazilian Blowout, ALTERNA, Cloud Nine, KURE BAZAAR, CHRISTINA FITZGERALD, Smithandcult, La Ric, GEHWOL,Shellac, Jessika, GUINOT, LYCON, PHITOMER и делает упор на качестве, профессионализме и высоком уровне обслуживания. Мода является источником вдохновения и созидающей силы для женщин и мужчин. Но мода непостоянна. Вслед за модой меняются и люди. И в этом процессе их постоянного преображения, важно использовать косметику для волос, лица, тела, рук, которая сохранит молодость и красоту! В нашей концепции салона красоты и стиля «ОНА» нет продуктов с чрезмерным использованием химических веществ. Это осознанная борьба за здоровье и красоту наших клиентов!  «ОНА» — это не просто салон красоты и стиля, это уникальное модное место, объединившее в себе последние тенденции моды и высокий уровень сервиса. Здесь можно получить не только привычные для самых взыскательных клиентов услуги, но и нечто большее.  У нас вы всегда можете приобрести профессиональные средства самых лучших производителей по уходу за волосами, руками, телом в домашних условиях, посмотреть фотографии, полистать журналы “ELLE”, сверить тенденции И непременно, внимательные администраторы салона предложат вам чашечку ароматного кофе или чая с круассаном.                  ",ellesalon.ru
5209b0f8a0f3029f68000025,Первая клиника инъекционной косметологии на метро Серпуховская,beauty,False,37.633383,55.722131000000005,"Серпуховская,Добрынинская",Серпуховская,74956699937,4.2,32,16,"Москва,  Щипковский 1-й переулок,  4, 1 этаж",пн-пт: 10:00—22:00; сб-вс: 11:00—20:00,"      Первая клиника инъекционной косметологии ведет свою деятельность с 2009 года. Для вас предоставлен широкий спектр услуг от опытных высококвалифицированных косметологов, дерматологов и массажистов. Здесь вы сможете воспользоваться такими услугами, как лазерная эпиляция, мезотерапия, ботокс, пилинг, биоревитализация и многое-многое другое. Специалисты клиники используют только профессиональную косметику известных марок. Здесь всегда рады помочь вам стать еще красивее и моложе.    ",1stclinic.ru
54efe837ffe94db6078b4584,Студия Анны Ключко на метро Павелецкая,beauty,False,37.641698999999996,55.722535,"Серпуховская,Павелецкая",Павелецкая,74953746963,3.9,174,248,"Москва,  Жуков проезд,  19",ежедневно: 10:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив студию Анны Ключко (рейтинг на Zoon - 3.9), вы сможете приятно и с пользой провести время. Салон предлагает самые востребованные услуги от мастеров с большим стажем работы.  Работа парикмахера предполагает овладение основным перечнем предоставляемых услуг. В студии Анны Ключко весь штат сотрудников — это специалисты, которые выполнят окрашивание и спа-уход на должном уровне.  Тем, кто стремится украсить свои ручки и ножки, здесь предлагают классический маникюр и педикюр, аппаратный маникюр, укрепление ногтей шеллаком или гелем, наращивание ногтей гелем, разработку собственного дизайна ногтей. Цена услуги маникюра — от 300 рублей.  Если вы хотите придать объем ресницам с помощью наращивания, сделать окрашивание бровей и ресниц и нанести на лицо перманентный макияж, то визажисты и стилисты всегда помогут вам в создании образа.  Если вас интересует стоимость процедур, то уровень цен в салоне низкий.  Студия находится рядом со станцией метро Павелецкая, по адресу Жуков проезд, 19. Режим работы: ежедневно: 10:00 - 22:00.     ",anny-klyuchko-salon.ru
5800ab7047e2264e618b457f,Студия красоты Zoloto на улице Зацепа,beauty,False,37.632996,55.72959399999999,"Серпуховская,Павелецкая,Добрынинская",Павелецкая,74959683436,4.6,25,7,"Москва,  улица Зацепа,  21",пн-сб: 09:00—21:00по записи,"      Студия красоты ZOLOTO-это команда ТОП-стилистов, объеденивших свои силы и создавших по настоящему уникальный, атмосферный проект в самом центре Столицы. Всего полторы минуты ходьбы от станции метро Павелецкая и вы окажетесь в месте, где царят инновации в мире красоты, для создания уникального имиджа. Широчайший спектр услуг, подкрепленный огромным опытом работы наших Топ-Стилистов-это 100% гарантия вашей красоты и индивидуального стиля. Посетив один раз нашу Студию, вы останетесь с нами навсегда! Для вас работает парикмахерский зал, студия наращивания ресниц, студия маникюра и педикюра. Всегда приятные скидки и акции. Ждем вас в гости!    ",-
5466053740c088477c8b4760,"Парикмахерская Город красоты на Большой Серпуховской улице, 29",beauty,False,37.626876,55.723977000000005,"Серпуховская,Добрынинская",Серпуховская,74992366217,3.5,52,529,"Москва,  Большая Серпуховская,  29, 2 этаж",ежедневно: 09:00 - 21:00,"       Парикмахерская Город красоты (рейтинг на Zoon - 3.5) удивляет своих посетителей красивыми и геометричными стрижками от профессионалов своего дела. Здесь вас ждет чудесное преображение, ведь профессиональный уход за локонами — это основная задача мастеров парикмахерской.   В парикмахерском зале вы сможете сделать стрижку для деток, укладку на длинные и короткие волосы, окрашивание в модных техниках, мелирование, оформление бороды, перманентную биозавивку волос, химическую завивку, комплексные процедуры по уходу за волосами, тонизирующий массаж головы. В кабинете маникюра вам смогут сделать маникюр, навести аккуратный педикюр, придать красивую форму ноготкам, аккуратно нарастить ногти, нарастить акриловые ноготки, нарастить ногти на гелевой основе, предложить индивидуальный дизайн ногтей. А если вы хотите посетить мастера по наращиванию ресниц, сделать легкий макияж, сделать коррекцию и окрашивание бровей, сделать окрашивание ресниц, сделать перманентный макияж, проколоть ушки, визажисты и стилисты всегда помогут вам в создании образа. У косметолога вы сможете подчеркнуть тон кожи в солярии, избавиться от лишних волосков на теле, пройти самую «сладкую» процедуру депиляции, пройти процедуру фотоэпиляции, подкорректировать тон лица, пройти процедуру глубокой чистки лица, расслабиться на сеансе массажа, пройти курс антицеллюлитного массажа, прочистить все поры лица, сделать обертывание, заняться коррекцией овала лица, насытить кожу лица полезными микроэлементами, устроить себе сеанс мезотерапии, создать эффект пышных губ, убрать недостатки лица с помощью аппаратной косметологии, познакомиться с процедурой кавитации, пройти курс фотоомоложения, сделать ультразвук.  Парикмахерская Город красоты предлагает также и лечебно-диагностические процедуры, а именно лечебный массаж, косметологию.   Парикмахерская располагается рядом со станцией метро Серпуховская, по адресу Большая Серпуховская, 29. Часы работы с ежедневно: 09:00 - 21:00.                   ",www.xn----8sbhe5avaemem..
550289c895c941a06f8b4585,Лучший салон красоты в Москве Beauty People Spa между Павелецкой и Добрынинской,beauty,False,37.62978,55.729806999999994,"Серпуховская,Павелецкая,Добрынинская",Серпуховская,74959595682,3.6,44,11,"Москва,  Большой Строченовский переулок,  4с1, вход с Садового кольца","ежедневно: 00:00 - 00:00 и до последнего клиентаКруглосуточно по предварительной записи, в ночное время наценка 40%","      Наша миссия сделать людей еще красивее и счастливее! Именно у нас собрана команда профессионалов своего дела. У нас вы сможете окунуться в уютную атмосферу, отдохнуть душой и телом. Каждый день, через наши двери проходят десятки счастливых людей! И сейчас мы ждем именно вас! Наш спектр услуг: — Парикмахерский зал — Ногтевой сервис — Косметология — Массаж — СПА — Солярий — Коррекция фигуры— Эпиляция— Татуаж— Аппаратная косметология    ",www.beautypeoplespa.com
520c8857a0f302a017000029,Клиника эстетики лица и тела Face&Body Clinic,beauty,False,37.61795,55.72071700000001,"Серпуховская,Добрынинская,Шаболовская",Шаболовская,79167859977,4.0,133,70,"Москва,  улица Павла Андреева,  28к7",ежедневно: 10:00 - 22:00,"      «F&B CLINIC» совмещает в себе передовые технологии и лучшее косметологическое оборудование, современные методы диагностики и лечения, профессионализм специалистов и высочайшее качество оказываемых услуг, соответствующее мировым стандартам.Уже на протяжении нескольких лет «F&B CLINIC» несет ответственность перед нашими клиентами за их красоту и здоровье. Наша главная задача — оказывать высокопрофессиональные косметологические услуги. Наша визитная карточка — индивидуальный подход к каждому клиенту.Мы постоянно меняемся к лучшему, совершенствуем свои навыки, работаем над качеством наших услуг. Каждый сотрудник «F&B CLINIC» стремится быть профессионалом в своем деле и повышать свою квалификацию.Звоните прямо сейчас и записывайтесь.    ",facebody-clinic.obiz.ru
576369213f79a5731d8b4567,Студия маникюра Лены Лениной на метро Серпуховская,beauty,False,37.62616,55.726654,"Серпуховская,Павелецкая,Добрынинская",Серпуховская,79032214703,4.7,50,5,"Москва,  Большая Серпуховская улица,  19/37с2, (Стремянный переулок, 37); 1 этаж",ежедневно: 10:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив студию маникюра Лены Лениной (рейтинг на Zoon - 4.8), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   В кабинете маникюра вам смогут сделать маникюр, навести аккуратный педикюр, придать красивую форму ноготкам, выполнить процедуру аппаратного педикюра, укрепить ногти шеллаком, аккуратно нарастить ногти, предложить индивидуальный дизайн ногтей.     Студия маникюра располагается рядом со станцией метро Серпуховская, по адресу Большая Серпуховская улица, 19/37с2. Часы работы с ежедневно: 10:00 - 22:00.     ",llmanikur.ru
5578af8240c08885048b5623,Салон перманентного макияжа Eyes-n-lips на Большой Серпуховской улице,beauty,False,37.624821999999995,55.725275,"Серпуховская,Добрынинская",Серпуховская,74993224270,4.5,6,12,"Москва,  Большая Серпуховская улица,  30с3, Кабинет расположен в салоне «ТАТУ 3000»",ежедневно: 10:00 - 21:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив салон перманентного макияжа Eyes-n-lips (рейтинг на Zoon - 4.8), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   А если вы хотите посетить мастера по наращиванию ресниц, сделать коррекцию и окрашивание бровей, сделать перманентный макияж, визажисты и стилисты всегда помогут вам в создании образа.     Салон перманентного макияжа располагается рядом со станцией метро Серпуховская, по адресу Большая Серпуховская улица, 30с3. Часы работы с ежедневно: 10:00 - 21:00.     ",eyes-n-lips.ru
4ff68a653c72dd0d1d000006,Имидж-лаборатория Персона на метро Павелецкая,beauty,False,37.636281733569,55.729632478590005,"Серпуховская,Павелецкая,Добрынинская",Павелецкая,74952878709,2.9,66,59,"Москва,  Павелецкая пл.,  2",ежедневно: 09:00 - 22:00,"      «Персона» — один из салонов московской сети имидж-лабораторий «Персона-city». Он находится в шаговой доступности от ст.м. «Павелецкая», оформлен в динамичном городском стиле, оказывает услуги в сегменте премиум-класса. Салон, как и все филиалы бренда, работает по принципу франшизы, четко придерживаясь единой политики в обучении специалистов, в организации процесса оказания услуг и качестве работ. «Люксовость» присутствует здесь во всем — от уровня мастеров до продуктов, с которыми они работают. Себастиан, Ниоксин, СП, SP, Морокканойл, Велла, Сим Сенситив, ЛСБ, ОПИ, КНД, ЛОреаль, Кинетикс, Холли Лэнд, Джанссен, Еос. Эти бренды расскажут о многом. «Персона» создает новые актуальные образы, охватывая все направления бьюти индустрии — от прически до пяточек ваших ног. Парикмахеры, визажисты, маникюристы и косметологи ежедневно демонстрируют высокий класс мастерства и дарят своим клиентам шедевры, достойные глянцевых журналов.    ",centr-persona.ru
